,Question Index,Questions,Options,Question Source,Answers,Answer Source
616,2006B Q31,Which of the following accurately represent(s) the Local Lymph Node Assay procedure?,{},ABT 2006 recert #23.pdf,"[('2', '4')]",ABT 2006 recert #23 answers.xlsx
617,2006B Q38,Which of the following is/are correct concerning cocaine use in pregnant women?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
618,2006B Q39,"High doses of aspirin and non-steroidal anti-inflammatory drugs (such as indomethacin) in rats impair delivery, prolong gestation and increase the incidence of neonatal death. These effects are considered to be due to",{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
619,2006B Q40,Administration of a chemical to a pregnant subject during early gestation (preimplantation blastocyst stage),{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
620,2006B Q41,Which of the following statements about Langerhans-dendritic cells is/are correct?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
621,2006B Q42,Which of the following is/are true concerning ocular toxicity?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
622,2006B Q43,Which of the following measures will minimize potential confounding effects of rodent light-induced retinopathy on the outcome of toxicology studies?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
623,2006B Q44,The Endocrine Disrupter Screening and Testing Advisory Committee (EDSTAC) advised the U.S. Environmental Protection Agency that pesticides and other high priority chemicals be screened for disruption of the actions of which of the following hormones?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
624,2006B Q45,The Ames test,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
625,2006B Q46,Which of the following cell types(s) do/does NOT possess surface receptors for complement?,{},ABT 2006 recert #23.pdf,"[('4',)]",ABT 2006 recert #23 answers.xlsx
626,2006B Q47,"Which of the following is are true regarding the mechanism of induction of pancreatic nodules, adenomas and carcinoma in rats chronically fed soybean trypsin inhibitor?",{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
627,2006B Q48,Dose-response relationships in teratology studies are characterized in part by which of the following statements?,{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
628,2006B Q49,Which of the following is/are correct regarding mutagenesis?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
629,2006B Q50,Refer to Table 20. What compound is implicated in the etiology for such an observation?,"{'A': 'gallium arsenide', 'B': 'beryllium', 'C': 'asbestos', 'D': 'tungsten', 'E': 'technetium'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
630,2006C Q1,The blood-brain barrier,"{'A': 'facilitates the movement of water soluble compounds by paracellular transport', 'B': 'contains multidrug resistant proteins that transport some chemicals into the blood', 'C': 'is consistently effective across all areas of the brain', 'D': 'is fully developed at birth', 'E': 'is comprised of a fenestrated capillary endothelium'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
631,2006C Q2,All of the following are important factors when considering species-to-species extrapolation of toxicity EXCEPT,"{'A': 'relative sensitivity of the animal model compared to humans', 'B': 'relative population differences', 'C': 'differences in body weight and body surface areas', 'D': 'relative food consumption of the animal model compared to humans', 'E': 'relative differences in biotransformation pathways'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
632,2006C Q3,Interspecies comparisons for predicting adverse effects in humans are usually best made based on,"{'A': 'body surface area', 'B': 'body weight', 'C': 'systemic exposure', 'D': 'differences in rates of absorption', 'E': 'volume of distribution'}",ABT 2006 recert #23.pdf,"[('A',)]",ABT 2006 recert #23 answers.xlsx
633,2006C Q4,Which of the following statements regarding CYP3A enzymes is correct?,"{'A': 'induced by phenytoin', 'B': 'inhibited by oemeprazole', 'C': 'CYPA3 activity demonstrates little inter-individual variability', 'D': 'inducers of the enzymes in one species of animals will induce the enzymes in all other species', 'E': 'are neither present nor inducible in the brain'}",ABT 2006 recert #23.pdf,"[('A',)]",ABT 2006 recert #23 answers.xlsx
634,2006C Q5,"Which of the following is NOT a function associated with the special transport system, p-glycoprotein?","{'A': 'active transport', 'B': 'contributes to the blood-brain barrier', 'C': 'resistance of tumor cells to chemotherapeutic drugs', 'D': 'facilitated diffusion', 'E': 'may export xenobiotics from cells'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
635,2006C Q6,Which of the following is true?,"{'A': 'blood-brain barrier consists of endothelium', 'B': 'blood-testis barrier consists of Leydig cells', 'C': 'placental barrier consists of maternal tissues only', 'D': 'placental barrier can eliminate most toxic chemicals by biotransformation', 'E': 'blood-brain barrier is fully developed in newborns'}",ABT 2006 recert #23.pdf,"[('A',)]",ABT 2006 recert #23 answers.xlsx
636,2006C Q7,Which of the following regarding toxicokinetics is NOT true?,"{'A': 'it is the study of the modeling and mathematical description of the time course of disposition of xenobiotics in the whole organism', 'B': 'the apparent volume of distribution (Vd) is the apparent space into which an amount of chemical is distributed in the body to result in a given plasma concentration', 'C': 'the half-life of elimination (T 1/2) is the time required for the blood or plasma chemical concentration to decrease by one-half', 'D': 'bioavailability (F) following an oral exposure can be determined as: the area under the oral plasma concentration versus time curve (AUC0) divided by the oral dose (Dosepo)', 'E': 'clearance describes the rate of chemical elimination from the body in terms of the volume of fluid containing chemical that is cleared per unit of time'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
637,2006C Q8,Which of the following is true?,"{'A': 'pretreatment with 2-butanol protects rats from carbon tetrachloride-induced hepatotoxicity', 'B': 'ethanol intake near the time of exposure to methanol increases the likelihood of methanol poisoning', 'C': 'co-exposure to benzene and toluene increases the genotoxicity and hematological toxicity of benzene', 'D': 'workers in an isopropanol bottling plant developed hepatotoxicity upon exposure to a normally non-hepatotoxic concentration because isopropanol is metabolized to acetone', 'E': 'repetitive alcohol exposures may induce CYP2E1 activity and increase the clearance of other solvents'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
638,2006C Q9,Which of the following reactions is microsomal?,"{'A': 'aldchyde oxidation', 'B': 'sulfate conjugation', 'C': 'monoamine oxidation', 'D': 'glucuronide conjugation', 'E': 'sulfoxide reduction'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
639,2006C Q10,Which compound is contraindicated in the treatment of Amanita muscara poisoning?,"{'A': 'atropine', 'B': 'cimetidine', 'C': 'cyclosporins', 'D': 'penicillin', 'E': 'gentamicin'}",ABT 2006 recert #23.pdf,"[('A',)]",ABT 2006 recert #23 answers.xlsx
640,2006C Q11,Which of the following is NOT true about occupational exposure limits?,"{'A': 'are often based on limited experimental data or chemical studies', 'B': 'epidemiological data are required', 'C': 'are more valid if based on dose-response studies', 'D': 'can be validated based on the results of workplace surveillance programs', 'E': 'can be established as enforceable standards'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
641,2006C Q12,Major manifestations of fluoride toxicity are all of the following EXCEPT,"{'A': 'osteosclerosis', 'B': 'mottled dental enamel', 'C': 'dental fluorosis following postnatal fluoride ingestion', 'D': 'elevated osteoblast activity', 'E': 'replacement of hydroxyapatite with fluoroapatite'}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
642,2006C Q13,Damaged proteins are NOT repaired or targeted for removal by,"{'A': 'the thioredoxin pathway', 'B': 'the glutaredoxin pathway', 'C': ""stress or 'heat shock' proteins"", 'D': 'recombination repair', 'E': 'ubiquitination'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
643,2006C Q14,The U.S. Occupational Safety and Health Hazard Communication Standard,"{'A': 'limits the airborne concentration of a material to which a person may be exposed to during a 12-hour period', 'B': 'regulates the way in which the chemical is used in processing', 'C': 'is not specific for signs posted in work areas where the chemical is used', 'D': 'specifies that information for all toxic chemicals present at >1% be included in MSDS', 'E': 'specifies that carcinogens identified by IARC be included on the product label if present at 1% or greater'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
644,2006C Q15,Which of the following does NOT facilitate distribution of xenobiotics to a target organ?,"{'A': 'permeability of the capillary endothelium', 'B': 'specialized transport across the plasma membrane', 'C': 'binding to plasma proteins', 'D': 'reversible intracellular binding', 'E': 'accumulation in cell organelles'}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
645,2006C Q16,Which of the following pairings of human polymorphic metabolic activity and compound classes is NOT correct?,"{'A': 'acetylation N-acetyl transferase', 'B': 'methylation (catechol-O-methyltransferase', 'C': 'methylation - arsenic/selenium', 'D': 'conjugation (glutathione-S-transferase', 'E': 'oxidation (cytochrome P450 enzymes) - many different drug classes'}",ABT 2006 recert #23.pdf,"[('A',)]",ABT 2006 recert #23 answers.xlsx
646,2006C Q17,Phosphine (PH3) is,"{'A': 'a hazard in coal mines unless there is adequate ventilation', 'B': 'similar to phosgene in being a renal toxicant', 'C': 'a gas used to fumigate grains', 'D': 'a hazard in phosphate mining operations', 'E': 'produced when aluminum phosphide reacts with carbon dioxide'}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
647,2006C Q18,Which is NOT true regarding the unpaired Student's t-test?,"{'A': ""the Student's t-test should only be used to test normally distributed populations"", 'B': 'pairs of groups of only continuous and randomly distributed data should be compared with this test', 'C': ""the Student's t-test is particularly useful for testing paired observations and ranked data"", 'D': 'when more than two groups of data are to be compared', 'E': ""the two valid variations of the student's t-test are: the modified t-test when group sample sizes are equal but variances are NOT homogeneous""}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
648,2006C Q19,The Standardized Mortality Ratio (SMR) is the ratio of,"{'A': 'mortality from a specific cause in one standard population to the mortality in another standard population under study', 'B': 'mortality rate for the disease under study to the mortality for another standard disease', 'C': 'the number of deaths observed in the study population to the number of deaths expected in the study population if it had the same rate structure as the standard population', 'D': 'the expected number of deaths in the study population at two different points in time', 'E': 'the expected number of deaths in the study population to the actual number of deaths in the standard population'}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
649,2006C Q20,In which case has food NOT been shown to be a vehicle for a toxicant in an episode of poisonings?,"{'A': 'cadmium in rice causing itai-itai disease involved bone pain from osteomalacia are correct', 'B': 'organotin compounds in beer caused renal are correct failure are correct', 'C': 'polychlorinated biphenyls (PCBs) in cooking is correct oils produced chloracne', 'D': 'zearalenone in grains produced a hyper-estrogenic state and decreased reproduction in swine', 'E': 'aflatoxin in grain and seed crops caused liver failure'}",ABT 2006 recert #23.pdf,"[('B',)]",ABT 2006 recert #23 answers.xlsx
650,2006C Q21,Which of the following statements is NOT correct regarding the drug approval process in the U.S.?,"{'A': 'an Investigational New Drug (IND) application seeks approval to start human testing of a new drug or biologic', 'B': 'Phase 1 clinical trials typically are designed to evaluate the safety of a new drug or biologic in humans', 'C': 'Phase 4 clinical trials may be required post-approval to confirm the efficacy and safety', 'D': 'carcinogenicity studies and developmental toxicity testing are routinely required prior to initiating Phase 1 clinical trials', 'E': 'depending upon the disease being studied'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
651,2006C Q22,Drug A has an LD50 of 600 mg/kg and a no observed effect level of 100 mg/kg in a rat 28 day study. In clinical trials the ED50 was found to be 50 mg/kg and adverse effects were seen at 100 mg/kg. The therapeutic index for this drug is,"{'A': '2', 'B': '1', 'C': '0.5', 'D': '12', 'E': '6'}",ABT 2006 recert #23.pdf,"[('D',)]",ABT 2006 recert #23 answers.xlsx
652,2006C Q23,"Under the U.S. Toxic Substances Control Act, the Premanufacturing Notice submitted to the Environmental Protection Agency is required to include all of the following EXCEPT","{'A': 'changes in proportions of chemical mixtures used', 'B': 'molecular structure of chemicals produced', 'C': 'description of byproducts resulting from use', 'D': 'occupational exposures including estimated number of people to be exposed in the future', 'E': 'estimate of the amount of the chemical to be produced in the future'}",ABT 2006 recert #23.pdf,"[('C',)]",ABT 2006 recert #23 answers.xlsx
653,2006C Q24,Indicators of immunosuppression observed in standard nonclinical toxicology studies can include,{},ABT 2006 recert #23.pdf,"[('1', '2', '3', '4')]",ABT 2006 recert #23 answers.xlsx
654,2006C Q25,Characteristics of toxin-induced apoptosis include,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
655,2006C Q26,Which of the following is/are true about genetic polymorphisms involved in the response to drugs and chemicals?,{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
656,2006C Q27,Which of the following is/are true?,{},ABT 2006 recert #23.pdf,"[('2', '4')]",ABT 2006 recert #23 answers.xlsx
657,2006C Q28,Which of the following require(s) NADPH-dependent metabolism to cause lung injury?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
658,2006C Q29,Which of the following may be used prophylactically to protect humans against lethal exposure to potent organophosphate toxicants such as VX or soman?,{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
659,2006C Q30,Which of the following is/are true of mathematical models used to estimate human risk?,{},ABT 2006 recert #23.pdf,"[('2', '4')]",ABT 2006 recert #23 answers.xlsx
660,2006C Q31,Which of the following is/are correct regarding Structure Activity Relationships (SAR) or Quantitative Structure Activity Relationships (QSAR)?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3', '4')]",ABT 2006 recert #23 answers.xlsx
661,2006C Q32,Cyanide,{},ABT 2006 recert #23.pdf,"[('1', '2', '3', '4')]",ABT 2006 recert #23 answers.xlsx
662,2006C Q33,"In performing human health risk assessments, the reference dose (RfD)",{},ABT 2006 recert #23.pdf,"[('2', '4')]",ABT 2006 recert #23 answers.xlsx
663,2006C Q34,The concept of hormesis,{},ABT 2006 recert #23.pdf,"[('4',)]",ABT 2006 recert #23 answers.xlsx
664,2006C Q35,"Which of the following is/are requirements of the 1996 US Food Quality Protection Act amendment of the US Federal Insecticide, Fungicide and Rodenticide Act and the US Federal Food, Drug, and Cosmetic Act?",{},ABT 2006 recert #23.pdf,"[('1', '2', '3', '4')]",ABT 2006 recert #23 answers.xlsx
665,2006C Q36,"The 1958 Amendment to the US Food, Drug and Cosmetic Act is significant to regulatory toxicology because the Amendment",{},ABT 2006 recert #23.pdf,"[('1', '2', '3', '4')]",ABT 2006 recert #23 answers.xlsx
666,2006C Q37,A child presents to the emergency room following consumption of a bottle of aspirin tablets. Which of the following is/are expected serum chemistry findings?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
667,2006C Q38,Descriptive epidemiological studies differ from analytic epidemiological studies in that they,{},ABT 2006 recert #23.pdf,"[('4',)]",ABT 2006 recert #23 answers.xlsx
668,2006C Q39,Which of the following represent(s) an appropriate pairing of a genetically-modified mouse model and a compound type?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
669,2006C Q40,Chronic exposure to acrylonitrile,{},ABT 2006 recert #23.pdf,"[('4',)]",ABT 2006 recert #23 answers.xlsx
670,2006C Q41,Which of the following is/are true?,{},ABT 2006 recert #23.pdf,"[('2', '4')]",ABT 2006 recert #23 answers.xlsx
671,2006C Q42,Which of the following is/are among the most common toxicants encountered in the emergency room?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
672,2006C Q43,Occupational asthma is characterized by,{},ABT 2006 recert #23.pdf,"[('2', '4')]",ABT 2006 recert #23 answers.xlsx
673,2006C Q44,Which of the following can be determined for a sample size of 10 which has a mean of 55 and a standard deviation of 7?,{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
674,2006C Q45,Measures used to enhance elimination in poisoning include,{},ABT 2006 recert #23.pdf,"[('1', '2', '3', '4')]",ABT 2006 recert #23 answers.xlsx
675,2006C Q46,Which of the following is/are performed by cytochrome P450 enzymes?,{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
676,2006C Q47,The primary target organ(s) of toxicity observed clinically with statins (HMG-CoA reductase inhibitors) are,{},ABT 2006 recert #23.pdf,"[('1', '3')]",ABT 2006 recert #23 answers.xlsx
677,2006C Q48,Which of the following is/are true?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
678,2006C Q49,Which of the following is/are correct regarding occupational asthma?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3')]",ABT 2006 recert #23 answers.xlsx
679,2006C Q50,Emetics are contraindicated in which of the following situations?,{},ABT 2006 recert #23.pdf,"[('1', '2', '3', '4')]",ABT 2006 recert #23 answers.xlsx
680,2007A Q1,Which of the following is TRUE regarding metal fume fever (MFF)?,"{'A': 'MFF resembles polymer fume fever both in its clinical manifestations and causative agents', 'B': 'the causative agents of MFF are dust and fumes of copper and zinc oxides but not of other metals', 'C': 'MFF is characterized by a delay of several hours in the appearance of symptoms', 'D': 'chest X-rays are diagnostic', 'E': 'the mechanism of MFF is a direct toxic effect to the lungs'}",24-2007-recert no answers.pdf,"[('C',)]",ABT Recert 24-2007 MH group Answers.doc
681,2007A Q2,Toxic effects caused by metals include all of the following EXCEPT,"{'A': 'blind staggers associated with excessive magnesium intake', 'B': 'degenerative changes in the central nervous system by manganese', 'C': 'respiratory tract carcinogenesis by nickel', 'D': 'peripheral neuropathy and nephropathy by lead', 'E': 'proximal renal tubular effects by cadmium'}",24-2007-recert no answers.pdf,"[('A',)]",ABT Recert 24-2007 MH group Answers.doc
682,2007A Q3,Which of the following is a nonspecific binding protein for metals?,"{'A': 'metallothioneins', 'B': 'transferrins', 'C': 'albumin', 'D': 'B2-microglobulin', 'E': 'ferritin'}",24-2007-recert no answers.pdf,"[('C',)]",ABT Recert 24-2007 MH group Answers.doc
683,2007A Q4,Itai itai disease is most closely associated with which of the following?,"{'A': 'organomercury contamination of fish', 'B': 'glycyrrhizic acid in licorice', 'C': 'cadmium exposure in Japanese women', 'D': 'copper fume exposure in metal workers', 'E': 'lead exposure in children'}",24-2007-recert no answers.pdf,"[('C',)]",ABT Recert 24-2007 MH group Answers.doc
684,2007A Q5,Which of the following organs is/are associated with chronic accumulation and subsequent toxicity of iron?,"{'A': 'brain and spinal cord', 'B': 'liver and heart', 'C': 'bone marrow', 'D': 'kidneys', 'E': 'lymph nodes and lymphoid organs'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
685,2007A Q6,Fomepizol may be administered in the treatment of ethylene glycol intoxication to,"{'A': 'prevent severe alkalosis', 'B': 'alleviate CNS depression', 'C': 'increase renal excretion of formic acid', 'D': 'increase intracellular NADPH concentrations', 'E': 'inhibit alcohol dehydrogenase'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
686,2007A Q7,Which of the following is ultimately metabolized to oxalic acid?,"{'A': 'benzene', 'B': 'propylene glycol', 'C': 'naphthalene', 'D': 'ethylene glycol', 'E': 'sodium hypochlorite'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
687,2007A Q8,Which of the following metals frequently causes a dermatotoxic reaction to jewelry?,"{'A': 'aluminum', 'B': 'cobalt', 'C': 'lead', 'D': 'nickel', 'E': 'silver'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
688,2007A Q9,Which of the following is NOT known to be associated with carcinogenic activity?,"{'A': 'ethanol', 'B': 'methanol', 'C': 'chloroform', 'D': 'benzene', 'E': 'unleaded gasoline'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
689,2007A Q10,Exposure to which of the following solvents can produce carboxyhemoglobin?,"{'A': 'benzene', 'B': 'carbon tetrachloride', 'C': 'ethylene glycol', 'D': 'methyl ethyl ketone', 'E': 'methylene chloride'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
690,2007A Q11,"With acute alcohol poisoning in children, it is important to assess","{'A': 'hyperglycemia', 'B': 'poor nutrition status', 'C': 'most recent meal', 'D': 'hypoglycemia', 'E': 'fasting status'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
691,2007A Q12,Which of the following is CORRECT?,"{'A': 'poisoning from DDT-like compounds and chlorinated cyclodienes involves both sensory and motor components of the central nervous system', 'B': 'the extensive skin absorption of DDT-like compounds is responsible for the majority of toxic symptoms seen with this class of insecticides', 'C': 'chlorinated cyclodienes are less skin permeable and therefore less acutely toxic than DDT-like compounds', 'D': 'carbamate esters are more persistent inhibitors of acetylcholinesterase compared to organophosphate esters', 'E': 'the beta and delta isomers of hexachlorocyclohexane are convulsants whereas the alpha and gamma isomers are central nervous system depressants'}",24-2007-recert no answers.pdf,"[('A',)]",ABT Recert 24-2007 MH group Answers.doc
692,2007A Q13,Which of the following is TRUE regarding exposure to acrylonitrile?,"{'A': 'urinary acrylonitrile and thiocyanate are proposed parameters for biological monitoring of exposed workers', 'B': 'brain tumors are a suspected risk in exposed workers', 'C': 'bioactivation occurs primarily by CYP2A3', 'D': 'parent compound', 'E': 'carcinogenic potency'}",24-2007-recert no answers.pdf,"[('A',)]",ABT Recert 24-2007 MH group Answers.doc
693,2007A Q14,Which of the following is NOT CORRECT about organophosphate-induced delayed neurotoxicity (OPIDN)?,"{'A': 'OPIDN is caused by some phosphate', 'B': 'chickens are immune to organophosphate poisoning and do not display OPIDN', 'C': 'the first major epidemic resulted from an alcohol extract of Jamaican ginger contaminated with mixed tolyl phosphate esters', 'D': 'inhibition of neurotoxic esterase by >70% generally results in OPIDN', 'E': 'signs of poisoning include muscle weakness in the arms and legs giving rise to a clumsy shuffling gait'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
694,2007A Q15,Which of the following is NOT caused by toxic nerve gases?,"{'A': 'bronchoconstriction', 'B': 'mental confusion', 'C': 'increased salivation', 'D': 'chloracne', 'E': 'bradycardia'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
695,2007A Q16,Which of the following is CORRECT regarding the U.S. Food Quality Protection Act of 1996?,"{'A': 'identifies children as a subpopulation sensitive to pesticides', 'B': 'deals with microbial contamination of the food supply', 'C': 'prohibits carcinogenic pesticides in the diet', 'D': ""affects only the U.S. Environmental Protection Agency's registration and reregistration processes of pesticides"", 'E': 'requires organic methods of food production'}",24-2007-recert no answers.pdf,"[('A',)]",ABT Recert 24-2007 MH group Answers.doc
696,2007A Q17,Which of the following is NOT TRUE about parathion?,"{'A': 'is an organophosphorus insecticide', 'B': 'biotransformation of parathion to paraoxon is through oxidative desulfuration catalyzed by the cytochrome P450 whose catalytic activity is increased with ethanol consumption', 'C': 'is more toxic than its metabolite paraoxon', 'D': 'is one of the pesticides most frequently involved in fatal poisonings', 'E': 'may undergo dearylation (detoxification) to yield 4-nitrophenol'}",24-2007-recert no answers.pdf,"[('C',)]",ABT Recert 24-2007 MH group Answers.doc
697,2007A Q18,Which of the following is TRUE of paraquat?,"{'A': 'it is a highly lipophilic compound that readily crosses cell membranes', 'B': 'its toxicity is reduced by decreasing the partial pressure of oxygen', 'C': 'its toxicity is limited to the lung', 'D': 'it is excreted primarily through the bile', 'E': 'its bioactivation by cytochrome P450 enzymes is required for toxicity'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
698,2007A Q19,"For a rat nose-only inhalation exposure to vapors, the dose of the test compound can be calculated from","{'A': 'the concentration of test compound in the air and body weight of rats', 'B': 'the concentration of test compound in the air', 'C': 'the concentration of test compound in the air', 'D': 'the concentration of test compound in the air', 'E': 'the volume of the exposure chamber'}",24-2007-recert no answers.pdf,"[('C',)]",ABT Recert 24-2007 MH group Answers.doc
699,2007A Q20,The biochemical mechanism responsible for death from cyanide poisoning involves,"{'A': 'formation of methemoglobin', 'B': 'formation of carboxyhemoglobin', 'C': 'inhibition of cytochrome C', 'D': 'inhibition of cytochrome oxidase', 'E': 'inhibition of rhodanese'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
700,2007A Q21,Which of the following regarding methylene chloride is TRUE?,"{'A': 'large numbers of people are exposed to methylene chloride both occupationally and in the home but systemic toxicity is rare', 'B': 'it produces widespread toxic effects in the liver', 'C': 'is not carcinogenic in long-term rodent bioassays', 'D': 'does not produce carboxyhemoglobin when inhaled', 'E': 'individuals exposed occupationally commonly experience residual neurologic dysfunction'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
701,2007A Q25,Pulmonary epithelial type I cells,"{'A': 'are as metabolically competent as type II cells', 'B': 'constitute a small percentage of the alveolar surface', 'C': 'are precursors to macrophages', 'D': 'are inert to inhaled toxins', 'E': 'produce surfactant'}",24-2007-recert no answers.pdf,"[('A',)]",ABT Recert 24-2007 MH group Answers.doc
702,2007A Q26,"Effective, physical and biological half-lives of internally-deposited radionuclides are interrelated such that","{'A': 'physical half-life is always shorter than the effective half-life', 'B': 'the biological half-life is always longer than the physical half life', 'C': 'physical half-life is always longer than the biological half-life', 'D': 'the effective half-life is always longer than the biological half-life', 'E': 'the physical half-life is always longer than the effective half-life'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
703,2007A Q27,Which of the following regarding radon is TRUE?,"{'A': 'epidemiology studies show radon and radon daughters cause lung cancer after chronic but not short-term exposure', 'B': 'levels of dust in mines do not affect radon radiation dose delivered to the lung', 'C': 'urban areas tend to have relatively low radon', 'D': 'for the general population', 'E': 'the use of open flames in mines can reduce radon dose to lung per unit of exposure'}",24-2007-recert no answers.pdf,"[('C',)]",ABT Recert 24-2007 MH group Answers.doc
704,2007A Q28,Osteogenic sarcoma results from exposure to which of the following radioactive materials?,"{'A': 'uranium', 'B': 'radon (22RR)', 'C': 'plutonium (239Pu)', 'D': 'radium (224,226,228RR)', 'E': 'iodine (131'}",24-2007-recert no answers.pdf,"[('D',)]",ABT Recert 24-2007 MH group Answers.doc
705,2007A Q29,All of the following are signs of intoxication in humans associated with alkaloids in blighted or sprouted potatoes EXCEPT,"{'A': 'vomiting', 'B': 'diarrhea', 'C': 'debilitation', 'D': 'cardiac stimulation', 'E': 'headache'}",24-2007-recert no answers.pdf,"[('E',)]",ABT Recert 24-2007 MH group Answers.doc
706,2007A Q30,Which of the following is NOT TRUE about Bacillus anthracis (anthrax)?,"{'A': 'can cause cutaneous', 'B': 'anthrax is not known to spread from one person to another person', 'C': 'an anthrax vaccine has been licensed for use in humans', 'D': 'one of the virulence factors is an antiphagocytic capsular antigen', 'E': 'for humans'}",24-2007-recert no answers.pdf,"[('A',)]",ABT Recert 24-2007 MH group Answers.doc
707,2007A Q31,Food hypersensitivity (allergy) is,"{'A': 'related to a physiologic effect of the food', 'B': 'mediated by the immune system', 'C': 'never outgrown', 'D': 'the same as a metabolic food reaction', 'E': 'seen more commonly in adults than in children'}",24-2007-recert no answers.pdf,"[('B',)]",ABT Recert 24-2007 MH group Answers.doc
