,Question Index,Questions,Options,Question Source,Answers,Answer Source
578,2006A Q41,"Which of the following is/are true regarding the disorientation, giddiness and confusion following acute exposure to solvents?","{'1': 'the rapid acute narcotic effects of many solvents suggests rapid metabolism', '2': 'equimolar concentrations of different solvents results in equivalent intensity of narcotic effects', '3': 'animal models are not sensitive enough to demonstrate solvent-induced neurobehavioral effects', '4': 'acute solvent-related CNS effects are generally reversible'}",ABT 2006 recert #23.pdf,['4'],ABT 2006 recert #23 answers.xlsx
579,2006A Q42,Which of the following is/are components of organomercurical poisoning?,"{'1': 'ataxia', '2': 'paresthesia', '3': 'constriction of visual field', '4': 'anemia'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
580,2006A Q43,Which of the following is/are true regarding arsenic intoxication?,"{'1': 'arsenic is an element found in most soils', 'and therefore trace amounts of arsenic are normally found in tissues of domestic animals': '', '2': 'inorganic arsenic and some organic arsenicals produce similar clinical signs', 'primarily associated with gastrointestinal lesions': '', '3': 'inorganic arsenic may occur as trivalent (commercial) or pentavalent (natural) forms', '4': 'pentavalent arsenic is five to ten times more toxic than the trivalent form'}",ABT 2006 recert #23.pdf,"['1', '3']",ABT 2006 recert #23 answers.xlsx
581,2006A Q44,Ingredient(s) not considered GRAS by the US Food and Drug Administration which is/are added intentionally to food is/are,"{'1': 'indirect food additives', '2': 'direct food additives', '3': 'dietary supplements', '4': 'color additives'}",ABT 2006 recert #23.pdf,"['2', '4']",ABT 2006 recert #23 answers.xlsx
582,2006A Q45,Which of the following is/are true regarding the carcinogens formed from nitrosamines?,"{'1': 'formed from the reaction of amines with oxides of nitrogen', '2': 'metabolically activated by hydroxylation at an alpha-carbon', '3': 'formation can be inhibited by certain vitamins such as C and E', '4': 'in humans', 'the primary site for formation is in the liver': ''}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
583,2006A Q46,The use of ephedra alkaloids has been banned in the U.S. due to which of the following?,"{'1': 'induction of cardiac arrhythmias', '2': 'increased risk of stroke', '3': 'increased blood pressure', '4': 'increased risk of tinnitus'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
584,2006A Q47,The mechanism of perchlorate toxicity includes which of the following?,"{'1': 'competitive inhibition of the uptake of iodine by the thyroid', '2': 'increases in circulating levels of T4 and T3', '3': 'the development of goiter', '4': 'compensatory decrease in the secretion of TSH by the pituitary gland'}",ABT 2006 recert #23.pdf,"['1', '3']",ABT 2006 recert #23 answers.xlsx
585,2006A Q48,Which of the following statements is/are true about organophosphate-induced delayed neuropathy (OPIDN)?,"{'1': 'similar duration and intensity of toxicity as for carbamate poisoning', '2': 'associated with exposure to tri-o-tolyl phosphate (TOTP)', '3': 'agents that inhibit neuropathic target esterase (NTE) also inhibit OPIDN', '4': 'involves an initial muscle weakness in the arms and legs'}",ABT 2006 recert #23.pdf,"['2', '4']",ABT 2006 recert #23 answers.xlsx
586,2006A Q49,Lead poisoning commonly produces symptoms in which of the following?,"{'1': 'renal system', '2': 'neuromuscular system', '3': 'central nervous system', '4': 'skeletal system'}",ABT 2006 recert #23.pdf,"['1', '2', '3', '4']",ABT 2006 recert #23 answers.xlsx
587,2006A Q50,Which of the following is/are true?,"{'1': 'trivalent chromium is an essential trace element and is often found in dietary supplements', '2': 'epidemiological studies have shown that hexavalent chromium produces tumors in the human respiratory tract', '3': 'chromium containing alloys (e.g.', 'bracelets': 'can produce contact dermatitis', '4': 'in the stomach', 'hexavalent chromium is rapidly oxidized to trivalent chromium': ''}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
588,2006B Q1,In a dietary carcinogenicity study the male rats have a mean food consumption of 140 g/rat/week. If the mean body weight of the rats was 500g and the test article was mixed into the diet at 100 ppm what is the mean dose received in mg/kg/day?,"{'A': '1', 'B': '4', 'C': '10', 'D': '70', 'E': '100'}",ABT 2006 recert #23.pdf,['B'],ABT 2006 recert #23 answers.xlsx
589,2006B Q2,An increase in thyroid follicular cell tumors was noted in compound-treated rats in a 2 year carcinogenicity bioassay. Serum from the 30 day study was assayed with the following noted in the high dose animals: moderately increased T4 amd TSH. (2x-3x and control) moderates decreased T3 (0.5x control) markedly increased rT3 (15x control). Which of the following is the most likely mechanism?,"{'A': 'increased thyroid hormone clearance by induction of ODP-glucuronyltransferase (UDPGT)', 'B': ""decreased conversion of T4 to T3 by inhibition of a 5' monoiodinase"", 'C': 'increased thyroid hormone clearance by displacement from thyroid-binding globulin', 'D': 'inhibition of thyroid hormone synthesis by inhibition of thyroid peroxidase', 'E': 'direct-acting genotoxicity'}",ABT 2006 recert #23.pdf,['B'],ABT 2006 recert #23 answers.xlsx
590,2006B Q3,Somatic mutations differ from germ cell mutations in that somatic mutations,"{'A': 'are lethal', 'B': 'result from chemical exposure', 'C': 'cannot be transmitted to progeny', 'D': 'are point mutations', 'E': 'are dominant'}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
591,2006B Q5,Which of the following is NOT a drug: mechanism pair for immune-mediated thrombocytopenia?,"{'A': 'penicillin: hapten directed antibody', 'B': 'heparin:immune complex', 'C': 'chloramphenicol:thrombotic thrombocytopenic purpura', 'D': 'quinidine:acquired antibody to drug-induced epitope', 'E': 'mitomycin:hemolytic-uremic syndrome'}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
592,2006B Q6,Which of the following characteristics of an agent would be of most concern for the potential to cause human cancer?,"{'A': 'induces Dr-globulin nephropathy in the rat', 'B': 'induces peroxisome proliferation in the mouse liver', 'C': 'is genotoxic in rats', 'D': 'causes thyroid neoplasia in the rat', 'E': 'causes liver hyperplasia in the rat'}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
593,2006B Q7,Which of the following is NOT characteristic of tumor induction?,"{'A': 'the presence of types of tumors not seen in controls', 'B': 'an increase in the incidence of tumor types that occur in the controls', 'C': 'the development of tumors earlier than in controls', 'D': 'an increased multiplicity of tumors', 'E': 'the absence of tumors in control animals'}",ABT 2006 recert #23.pdf,['E'],ABT 2006 recert #23 answers.xlsx
594,2006B Q8,The type of placenta in the human is,"{'A': 'epitheliochorial', 'B': 'syndesmochorial', 'C': 'hemochorial', 'D': 'hemoendothelial', 'E': 'thicker than that seen in horses or pigs'}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
595,2006B Q9,All chemicals which induce resorption in animals also,"{'A': 'are teratogenic', 'B': 'produce abortion in humans', 'C': 'induce chromosomal damage', 'D': 'induce mutatgenic damage', 'E': 'none of the above'}",ABT 2006 recert #23.pdf,['E'],ABT 2006 recert #23 answers.xlsx
596,2006B Q10,The renal adenomas/carcinomas seen with chronic exposure to unleaded gasoline,"{'A': 'are due to a direct genotoxic effect on renal cellular DNA', 'B': 'are due to peroxisomal proliferation in susceptible renal cells', 'C': 'occur in both sexes of mice and rats', 'D': 'are seen only in male rats and are due to a non-genotoxic (or epigenetic) mechanism', 'E': 'result from an enhanced renal degradation of a protein', 'alphaz-globulin': '', 'that is unique to male rats': ''}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
597,2006B Q11,Acute tubular renal necrosis is associated with excessive exposure to which of the following?,"{'A': 'cylosporine', 'B': 'interleukin-2', 'C': 'cadmium', 'D': 'lithium', 'E': 'amphotericin B'}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
598,2006B Q13,Acute exposure to which of the following would result in initial anuria followed by polyuria and a concomitant decrease in renal concentrating capacity?,"{'A': 'tetracycline', 'B': 'mercuric chloride', 'C': 'gentamicin', 'D': 'cadmium chloride', 'E': 'propylene glycol'}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
599,2006B Q14,Hematopoietic toxicity from exposure to benzene or benzene metabolites results from,"{'A': 'changes in hemoglobin structure', 'B': 'damage to cellular membranes', 'C': 'inhibited growth and development of pluripotent bone marrow stem cells', 'D': 'immune-mediated mechanisms', 'E': 'activation by bone marrow CYPIA metabolism'}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
600,2006B Q15,Which of the following modes of deposition is more significant for inhaled fibers than for particles?,"{'A': 'sedimentation', 'B': 'diffusion', 'C': 'interception', 'D': 'impaction', 'E': 'electrostatic charge'}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
601,2006B Q16,The volume of gas remaining in the lungs after normal exhalation is referred to as,"{'A': 'total lung capacity', 'B': 'expiratory reserve volume', 'C': 'vital capacity', 'D': 'functional residual capacity', 'E': 'tidal volume'}",ABT 2006 recert #23.pdf,['B'],ABT 2006 recert #23 answers.xlsx
602,2006B Q17,Damage to the hepatic cytoskeleton by microcystin,"{'A': 'requires biotransformation to yield a covalently bound reactive intermediate', 'B': 'produces injury within the Kupfer cell resulting in loss of endothelial wall integrity', 'C': 'decreases the rate of phosphorylation of those enzymes that are critical to energy production within the cytoskeletal apparatus', 'D': 'occurs in both hepatocytes and Kupfer cells', 'E': 'leads to hyperphosphorylation of cytoskeletal elements leading to collapse of the microtubular actin scaffold'}",ABT 2006 recert #23.pdf,['E'],ABT 2006 recert #23 answers.xlsx
603,2006B Q18,Which one of the following statements is NOT true?,"{'A': 'serum ALT activity may moderately increase as a result of enzyme induction', 'B': 'serum ALT activity decreases with alterations in hepatocyte permeability', 'C': 'the magnitude of ALT increase does not differentiate between reversible or irreversible injury', 'D': 'the magnitude of ALT increase roughly parallels the number of cells or amount of hepatic mass affected', 'E': 'anticonvulsants', 'thiacetarsemide': '', 'and glucocorticoids are common inducers': ''}",ABT 2006 recert #23.pdf,['B'],ABT 2006 recert #23 answers.xlsx
604,2006B Q19,What is the dominant driving force for systemic uptake of gases?,"{'A': 'perfusion', 'B': 'ventilation', 'C': 'acid-base balance', 'D': 'diffusion', 'E': 'water solubility'}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
605,2006B Q20,"Phenyl benzyl carbamate inhibits neuropathic target esterase (NTE) in vitro and in vivo, leading to which of the following best conclusion?","{'A': 'it will produce delayed neuropathy', 'B': ""it would produce delayed neuropathy if it also undergoes the 'aging' reaction"", 'C': 'atropine must never be given in intoxications with this compound', 'D': '2-PAM (pralidoxime) must never be given in conjunction with this compound', 'E': 'this compound would not be expected to inhibit butyrylcholinesterase'}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
606,2006B Q21,Which of the following is NOT correct?,"{'A': 'exencephaly = defective development of the cranium', 'allowing the brain to lie outside of the skull': '', 'B': 'internal hydrocephalus = an abnormal accumulation of fluid within and dilation of the ventricles of the brain', 'C': 'lissencephalia = decreased depth or absence of cerebral convolutions', 'D': 'atresia ani = imperforate anus', 'E': 'talipes equinus = kidneys fused medially in the shape of a horseshoe'}",ABT 2006 recert #23.pdf,['E'],ABT 2006 recert #23 answers.xlsx
607,2006B Q22,Hemolytic anemia is usually characterized by which of the following?,"{'A': 'increased numbers of reticulocytes in the circulating blood', 'B': 'a reduction in polychromatic erythrocytes in the circulating blood', 'C': 'erythroid hypoplasia in the bone marrow', 'D': 'a reduction in mean red blood cell volume', 'E': 'increased haptoglobin concentrations'}",ABT 2006 recert #23.pdf,['A'],ABT 2006 recert #23 answers.xlsx
608,2006B Q23,Which of the following is a characteristic of dendritic cells?,"{'A': 'originate from marrow progenitors and subsequently migrate to sites of exposure to foreign antigens', 'B': 'are found in the brain', 'testis and eye': '', 'C': 'have minimal interaction with lymphocytes', 'D': 'are derived from neural tissue', 'E': 'are not found in the epithelial surface of the skin', 'gastrointestinal tract or lung': ''}",ABT 2006 recert #23.pdf,['A'],ABT 2006 recert #23 answers.xlsx
609,2006B Q24,Which of the following is NOT true regarding photoallergy reactions?,"{'A': 'are true type I hypersensitivity reactions', 'B': 'are distinct from phototoxicity reactions', 'C': 'are similar to contact sensitization reactions but require UV light', 'D': 'occur only after topical exposure', 'E': 'require prior sensitization'}",ABT 2006 recert #23.pdf,['A'],ABT 2006 recert #23 answers.xlsx
610,2006B Q25,Which of the following statements is correct for reproductive responses?,"{'A': 'male mammalian reproductive processes are more complex than those in the female', 'B': 'the endocrine system of the female is less complex and dynamic that that of the male', 'C': 'Leydig cells are more sensitive to environmental toxicants than germ cells', 'D': 'unlike the mature oocyte', 'the mature sperm maintains a DNA repair ability': '', 'E': 'the gonad itself is not required for altering FSH or LH synthesis at the onset of puberty'}",ABT 2006 recert #23.pdf,['E'],ABT 2006 recert #23 answers.xlsx
611,2006B Q26,Which of the following is NOT associated with isoniazid?,"{'A': 'treatment of tuberculosis', 'B': 'hydrazine metabolite', 'C': 'peripheral neuropathy', 'D': 'dose-dependent hepatotoxicity', 'E': 'acetylated metabolites'}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
612,2006B Q27,Which statement is most correct regarding the liver?,"{'A': 'dose dependent cellular injury results only from substances which are directly hepatotoxic', 'B': 'massive injury to the endoplasmic reticulum', 'specifically in the centrilobular hepatocytes': '', 'causes rapid cell death due to necrosis': '', 'C': 'liver toxicants which are indirect acting can lead to increasing cellular enzyme release by creating localized deficiency states', 'D': 'intramitochondrial calcium release occurs only when the hepatic cell membrane has ruptured', 'E': 'fatty liver as a manifestation of hepatic injury always leads to Kupffer cell necrosis causing serum transaminase elevation'}",ABT 2006 recert #23.pdf,['A'],ABT 2006 recert #23 answers.xlsx
613,2006B Q28,Excitatory amino acids,"{'1': 'act as neurotransmitters in the central nervous system', '2': 'at high doses', 'can cause neuronal swelling and cell death but seem to spare axons': '', '3': ""induce toxicity similar to that associated with the 'Chinese restaurant syndrome'"", '4': 'are exemplified by the seaweed isolate', 'kainate': ''}",ABT 2006 recert #23.pdf,"['1', '2', '3', '4']",ABT 2006 recert #23 answers.xlsx
614,2006B Q29,Process(es) by which particulate material is removed from the pulmonary region once it has been deposited include(s),"{'1': 'phagocytosis and clearance via mucociliary action', '2': 'phagocytosis and removal via lymphatic drainage', '3': 'dissolution of the particles and removal via the bloodstream or lymphatics', '4': 'sequestration in pulmonary macrophages'}",ABT 2006 recert #23.pdf,"['1', '2', '3', '4']",ABT 2006 recert #23 answers.xlsx
615,2006B Q30,Characteristics of the normal immune system include,"{'1': 'memory cells which become activated and generate a large number of responding cells after reexposure to a specific antigen', '2': 'B and T lymphocytes which both originate from the same pluripotent stem cells', '3': 'natural killer cells which are potentially cytotoxic for certain malignant cells in the absence of prior sensitization', '4': 'separate and independent functions of B and T lymphocytes'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
616,2006B Q31,Which of the following accurately represent(s) the Local Lymph Node Assay procedure?,"{'1': 'the method includes both an in vivo phase and an in vitro phase in which the lymph node cells are cultured', '2': 'conduct of the assay requires the use of tritiated thymidine', 'and a stimulation index of 3-fold treated group/control group': 'is accepted as a positive proliferative response', '3': 'it has an induction phase as well as a challenge phase in which a dermal hypersensitivity reaction is elicited', '4': 'several concentrations of the test substance may be used in order to establish a dose response curve for induction'}",ABT 2006 recert #23.pdf,"['2', '4']",ABT 2006 recert #23 answers.xlsx
617,2006B Q38,Which of the following is/are correct concerning cocaine use in pregnant women?,"{'1': 'uterine blood flow can be diminished', '2': 'fetal hypoxia can occur', '3': 'the likelihood of placental hemorrhages (abruptions) and miscarriage is increased', '4': 'maternal blood pressure is decreased'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
618,2006B Q39,"High doses of aspirin and non-steroidal anti-inflammatory drugs (such as indomethacin) in rats impair delivery, prolong gestation and increase the incidence of neonatal death. These effects are considered to be due to","{'1': 'an extension of the pharmacologic effects of the drugs', '2': 'teratogenic effects on the fetus', '3': 'decreased uterine motility', '4': 'decreased ability of blood to clot'}",ABT 2006 recert #23.pdf,"['1', '3']",ABT 2006 recert #23 answers.xlsx
619,2006B Q40,Administration of a chemical to a pregnant subject during early gestation (preimplantation blastocyst stage),"{'1': 'may be embryolethal and kill the blastocyst outright', '2': 'can result in no or slight effects on growth', '3': 'may cause embryotoxic effects such as cell death', 'but normal offspring may result because of regulative growth potential of cells at this developmental stage': '', '4': 'does not affect the inner cell mass because of lack of a placenta and its vasculature that delivers the chemical to the conceptus'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
620,2006B Q41,Which of the following statements about Langerhans-dendritic cells is/are correct?,"{'1': 'can migrate into the lymphatic system where they serve as an antigen-presenting cell in the lymph nodes', '2': 'are bone marrow-derived cell with a similar lineage as the macrophage', '3': 'are found primarily in the epidermis', 'mucosal epithelium and lymphoid tissues': '', '4': 'play an important role in immediate hypersensitivity reactions'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
621,2006B Q42,Which of the following is/are true concerning ocular toxicity?,"{'1': 'systemic administration of 2,4-dinitrophenol may cause cataracts in some individuals', '2': 'methanol intoxication may lead to blindness due to its effect on ganglion cell neurons', '3': 'tamoxifen has resulted in the development of perimacular deposits', '4': 'steroid administration may lead to development of a retinopathy'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
622,2006B Q43,Which of the following measures will minimize potential confounding effects of rodent light-induced retinopathy on the outcome of toxicology studies?,"{'1': 'ensuring that room light levels do not exceed 325 lux (30 foot-candles) at 1.0 meter above the floor', '2': 'ensuring that a consistent dark cycle (at least 10 hours daily) occurs in rodent rooms', '3': 'rotating or staggering the positions of dose groups within a cage rack', '4': 'supplementation of commercial rodent chow with vitamin E'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
623,2006B Q44,The Endocrine Disrupter Screening and Testing Advisory Committee (EDSTAC) advised the U.S. Environmental Protection Agency that pesticides and other high priority chemicals be screened for disruption of the actions of which of the following hormones?,"{'1': 'estrogens', '2': 'androgens', '3': 'thyroid hormones', '4': 'corticosteroids'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
624,2006B Q45,The Ames test,"{'1': 'detects the frequency of reversions or back mutations in auxotrophic bacteria', '2': 'employs several different strains of Salmonella typhimurium', '3': 'measures the frequency of histidine-independent bacteria', '4': 'detects mutations in the hprt gene'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
625,2006B Q46,Which of the following cell types(s) do/does NOT possess surface receptors for complement?,"{'1': 'macrophages', '2': 'B-cells', '3': 'NK cells', '4': 'T-cells'}",ABT 2006 recert #23.pdf,['4'],ABT 2006 recert #23 answers.xlsx
626,2006B Q47,"Which of the following is are true regarding the mechanism of induction of pancreatic nodules, adenomas and carcinoma in rats chronically fed soybean trypsin inhibitor?","{'1': 'involves a sustained and enhanced release of cholecystokinin (CCK)', '2': 'involves decreased CCK secretion as a result of the inhibition of trypsin in the gastrointestinal tract', '3': 'is not considered to be relevant to humans', '4': 'does not involve CCK'}",ABT 2006 recert #23.pdf,"['1', '3']",ABT 2006 recert #23 answers.xlsx
627,2006B Q48,Dose-response relationships in teratology studies are characterized in part by which of the following statements?,"{'1': 'the response of the embryo can be highly variable and dependent on a number of factors other than dose', '2': 'typically', 'the dose-response curve for embryotoxic effects has a steep slope': '', 'going from minimal to maximal within a discrete range of doses': '', '3': ""the issue that a safe threshold exists for exposure to teratogenic agents remains controversial and must await studies which separate the low-dose effects of teratogenic agents from the background of 'spontaneous' defects in laboratory animal and human populations"", '4': 'with increasing dosages', 'there is no reason to believe that the number of malformed offspring decreases as embryolethality increases': ''}",ABT 2006 recert #23.pdf,"['1', '3']",ABT 2006 recert #23 answers.xlsx
628,2006B Q49,Which of the following is/are correct regarding mutagenesis?,"{'1': 'fluorescence in situ hybridization (FISH) is an assay being utilized to detect chromosomal anomalies', '2': 'bacterial cell assays (e.g.', 'Ames test': 'and mammalian cell assays (e.g. mouse lymphoma tk locus test) are both capable of detecting forward mutations', '3': 'a standard genotoxicity test battery to support the overall registration of pharmaceuticals will customarily include an in vitro gene mutation test in bacteria', 'an in vitro cytogenetic evaluation of chromosomal damage with mammalian cells': '', 'and an in vivo test for chromosomal damage using rodent hematopoietic cells': '', '4': 'aneuploidy is considered to be a clastogenic change'}",ABT 2006 recert #23.pdf,"['1', '2', '3']",ABT 2006 recert #23 answers.xlsx
629,2006B Q50,Refer to Table 20. What compound is implicated in the etiology for such an observation?,"{'A': 'gallium arsenide', 'B': 'beryllium', 'C': 'asbestos', 'D': 'tungsten', 'E': 'technetium'}",ABT 2006 recert #23.pdf,['B'],ABT 2006 recert #23 answers.xlsx
630,2006C Q1,The blood-brain barrier,"{'A': 'facilitates the movement of water soluble compounds by paracellular transport', 'B': 'contains multidrug resistant proteins that transport some chemicals into the blood', 'C': 'is consistently effective across all areas of the brain', 'D': 'is fully developed at birth', 'E': 'is comprised of a fenestrated capillary endothelium'}",ABT 2006 recert #23.pdf,['B'],ABT 2006 recert #23 answers.xlsx
631,2006C Q2,All of the following are important factors when considering species-to-species extrapolation of toxicity EXCEPT,"{'A': 'relative sensitivity of the animal model compared to humans', 'B': 'relative population differences', 'C': 'differences in body weight and body surface areas', 'D': 'relative food consumption of the animal model compared to humans', 'E': 'relative differences in biotransformation pathways'}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
632,2006C Q3,Interspecies comparisons for predicting adverse effects in humans are usually best made based on,"{'A': 'body surface area', 'B': 'body weight', 'C': 'systemic exposure', 'D': 'differences in rates of absorption', 'E': 'volume of distribution'}",ABT 2006 recert #23.pdf,['A'],ABT 2006 recert #23 answers.xlsx
633,2006C Q4,Which of the following statements regarding CYP3A enzymes is correct?,"{'A': 'induced by phenytoin', 'B': 'inhibited by oemeprazole', 'C': 'CYPA3 activity demonstrates little inter-individual variability', 'D': 'inducers of the enzymes in one species of animals will induce the enzymes in all other species', 'E': 'are neither present nor inducible in the brain'}",ABT 2006 recert #23.pdf,['A'],ABT 2006 recert #23 answers.xlsx
634,2006C Q5,"Which of the following is NOT a function associated with the special transport system, p-glycoprotein?","{'A': 'active transport', 'B': 'contributes to the blood-brain barrier', 'C': 'resistance of tumor cells to chemotherapeutic drugs', 'D': 'facilitated diffusion', 'E': 'may export xenobiotics from cells'}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
635,2006C Q6,Which of the following is true?,"{'A': 'blood-brain barrier consists of endothelium', 'astrocytes and other components': '', 'B': 'blood-testis barrier consists of Leydig cells', 'C': 'placental barrier consists of maternal tissues only', 'D': 'placental barrier can eliminate most toxic chemicals by biotransformation', 'but blood-brain and blood testis barriers cannot': '', 'E': 'blood-brain barrier is fully developed in newborns'}",ABT 2006 recert #23.pdf,['A'],ABT 2006 recert #23 answers.xlsx
636,2006C Q7,Which of the following regarding toxicokinetics is NOT true?,"{'A': 'it is the study of the modeling and mathematical description of the time course of disposition of xenobiotics in the whole organism', 'B': 'the apparent volume of distribution (Vd) is the apparent space into which an amount of chemical is distributed in the body to result in a given plasma concentration', 'C': 'the half-life of elimination (T 1/2) is the time required for the blood or plasma chemical concentration to decrease by one-half', 'D': 'bioavailability (F) following an oral exposure can be determined as: the area under the oral plasma concentration versus time curve (AUC0) divided by the oral dose (Dosepo)', 'E': 'clearance describes the rate of chemical elimination from the body in terms of the volume of fluid containing chemical that is cleared per unit of time'}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
637,2006C Q8,Which of the following is true?,"{'A': 'pretreatment with 2-butanol protects rats from carbon tetrachloride-induced hepatotoxicity', 'B': 'ethanol intake near the time of exposure to methanol increases the likelihood of methanol poisoning', 'C': 'co-exposure to benzene and toluene increases the genotoxicity and hematological toxicity of benzene', 'D': 'workers in an isopropanol bottling plant developed hepatotoxicity upon exposure to a normally non-hepatotoxic concentration because isopropanol is metabolized to acetone', 'an inducer of CYP2E1': '', 'E': 'repetitive alcohol exposures may induce CYP2E1 activity and increase the clearance of other solvents'}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
638,2006C Q9,Which of the following reactions is microsomal?,"{'A': 'aldchyde oxidation', 'B': 'sulfate conjugation', 'C': 'monoamine oxidation', 'D': 'glucuronide conjugation', 'E': 'sulfoxide reduction'}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
639,2006C Q10,Which compound is contraindicated in the treatment of Amanita muscara poisoning?,"{'A': 'atropine', 'B': 'cimetidine', 'C': 'cyclosporins', 'D': 'penicillin', 'E': 'gentamicin'}",ABT 2006 recert #23.pdf,['A'],ABT 2006 recert #23 answers.xlsx
640,2006C Q11,Which of the following is NOT true about occupational exposure limits?,"{'A': 'are often based on limited experimental data or chemical studies', 'B': 'epidemiological data are required', 'C': 'are more valid if based on dose-response studies', 'D': 'can be validated based on the results of workplace surveillance programs', 'E': 'can be established as enforceable standards'}",ABT 2006 recert #23.pdf,['B'],ABT 2006 recert #23 answers.xlsx
641,2006C Q12,Major manifestations of fluoride toxicity are all of the following EXCEPT,"{'A': 'osteosclerosis', 'B': 'mottled dental enamel', 'C': 'dental fluorosis following postnatal fluoride ingestion', 'D': 'elevated osteoblast activity', 'E': 'replacement of hydroxyapatite with fluoroapatite'}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
642,2006C Q13,Damaged proteins are NOT repaired or targeted for removal by,"{'A': 'the thioredoxin pathway', 'B': 'the glutaredoxin pathway', 'C': ""stress or 'heat shock' proteins"", 'D': 'recombination repair', 'E': 'ubiquitination'}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
643,2006C Q14,The U.S. Occupational Safety and Health Hazard Communication Standard,"{'A': 'limits the airborne concentration of a material to which a person may be exposed to during a 12-hour period', 'B': 'regulates the way in which the chemical is used in processing', 'C': 'is not specific for signs posted in work areas where the chemical is used', 'D': 'specifies that information for all toxic chemicals present at >1% be included in MSDS', 'E': 'specifies that carcinogens identified by IARC be included on the product label if present at 1% or greater'}",ABT 2006 recert #23.pdf,['D'],ABT 2006 recert #23 answers.xlsx
644,2006C Q15,Which of the following does NOT facilitate distribution of xenobiotics to a target organ?,"{'A': 'permeability of the capillary endothelium', 'B': 'specialized transport across the plasma membrane', 'C': 'binding to plasma proteins', 'D': 'reversible intracellular binding', 'E': 'accumulation in cell organelles'}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
645,2006C Q16,Which of the following pairings of human polymorphic metabolic activity and compound classes is NOT correct?,"{'A': 'acetylation N-acetyl transferase', 'NAT12': '- heterocyclic amines (bionctivation of aromatic amines)', 'B': 'methylation (catechol-O-methyltransferase', 'COMT': '- estrogen', 'L-Dopa': '', 'C': 'methylation - arsenic/selenium', 'D': 'conjugation (glutathione-S-transferase', 'GST': '- aromatic and alkene epoxides', 'E': 'oxidation (cytochrome P450 enzymes) - many different drug classes'}",ABT 2006 recert #23.pdf,['A'],ABT 2006 recert #23 answers.xlsx
646,2006C Q17,Phosphine (PH3) is,"{'A': 'a hazard in coal mines unless there is adequate ventilation', 'B': 'similar to phosgene in being a renal toxicant', 'C': 'a gas used to fumigate grains', 'which causes respiratory symptoms': '', 'D': 'a hazard in phosphate mining operations', 'E': 'produced when aluminum phosphide reacts with carbon dioxide'}",ABT 2006 recert #23.pdf,['C'],ABT 2006 recert #23 answers.xlsx
